timestamp,timecode,pupil-area,blink,pupil-x,pupil-y,trigger1,trigger2,trigger3,trigger4
2023-03-29T16:32:50.517Z,2483.5221768707484,520,3.7233605088005106e-11,314.45048076923075,324.17193509615385,0,0,0,0
2023-03-29T16:32:50.553Z,2483.5657142857144,520,3.7233605088005106e-11,314.45048076923075,324.17193509615385,0,0,0,0
2023-03-29T16:32:50.580Z,2483.5773242630385,520,3.7233605088005106e-11,314.45048076923075,324.17193509615385,0,0,0,0
2023-03-29T16:32:50.610Z,2483.6324716553286,548,1.7925213396940975e-11,314.3795905565693,325.35755018248176,0,0,0,0
2023-03-29T16:32:50.643Z,2483.6643990929706,543,9.470317759163738e-12,314.402192679558,325.5163012200737,0,0,0,0
2023-03-29T16:32:50.688Z,2483.684716553288,542,2.2397632793574873e-12,314.14961946494464,324.42361911900366,0,0,0,0
2023-03-29T16:32:50.729Z,2483.7079365079367,550,3.9996530393215934e-12,314.32443181818184,324.87161931818184,0,0,0,0
2023-03-29T16:32:50.764Z,2483.7543764172337,550,3.9996530393215934e-12,314.32443181818184,324.87161931818184,0,0,0,0
2023-03-29T16:32:50.809Z,2483.7950113378683,555,2.7166103568065925e-12,313.80550394144143,325.22784346846845,0,0,0,0
2023-03-29T16:32:50.859Z,2483.8733786848074,545,6.726676941154475e-12,313.75690940366974,325.39369266055047,0,0,0,0
2023-03-29T16:32:50.933Z,2483.9401360544216,570,5.602243495494985e-12,314.7282072368421,326.0590460526316,0,0,0,0
2023-03-29T16:32:50.967Z,2483.9807709750567,576,2.271819538046671e-11,314.6550699869792,324.72856987847223,0,0,0,0
2023-03-29T16:32:50.996Z,2483.992380952381,570,1.8079941840540292e-12,314.6327028508772,324.85293311403507,0,0,0,0
2023-03-29T16:32:51.032Z,2484.0417233560092,585,9.282580953895447e-11,315.26204594017094,325.8466479700855,0,0,0,0
2023-03-29T16:32:51.087Z,2484.1084807256234,578,3.3582999662412627e-12,315.13802984429066,325.96916900951555,0,0,0,0
2023-03-29T16:32:51.114Z,2484.120090702948,587,5.673289529134484e-12,314.2977667163543,325.47532474446336,0,0,0,0
2023-03-29T16:32:51.168Z,2484.163628117914,581,7.152494742312943e-13,314.3241044535284,325.3933546686747,0,0,0,0
2023-03-29T16:32:51.193Z,2484.1955555555555,601,1.3653935295766806e-13,314.9378249792013,325.81062811980036,0,0,0,0
2023-03-29T16:32:51.227Z,2484.218775510204,601,1.3653935295766806e-13,314.9378249792013,325.81062811980036,0,0,0,0
2023-03-29T16:32:51.276Z,2484.2826303854877,610,1.2549949144138872e-13,315.1661757172131,325.5778304303279,0,0,0,0
2023-03-29T16:32:51.312Z,2484.3261678004537,611,1.2931935253548965e-12,314.3160162643208,325.8700772299509,0,0,0,0
2023-03-29T16:32:51.345Z,2484.3551927437643,612,2.170319452583433e-13,314.46712877859477,325.8602685866013,0,0,0,0
2023-03-29T16:32:51.377Z,2484.387120181406,612,2.170319452583433e-13,314.46712877859477,325.8602685866013,0,0,0,0
