timestamp,timecode,pupil-area,blink,pupil-x,pupil-y,trigger1,trigger2,trigger3,trigger4
2023-03-29T09:35:30.021Z,200.72489795918366,320,0.00014751490380149335,248.30078125,139.10537109375002,0,0,0,0
2023-03-29T09:35:30.061Z,200.7481179138322,328,0.0004563987604342401,248.9096798780488,137.7565262957317,0,0,0,0
2023-03-29T09:35:30.092Z,200.79165532879819,320,0.00008652160613564774,248.729296875,137.64658203124998,0,0,0,0
2023-03-29T09:35:30.119Z,200.8322902494331,320,0.00008652160613564774,248.729296875,137.64658203124998,0,0,0,0
2023-03-29T09:35:30.155Z,200.85260770975057,325,0.00047091685701161623,249.41831730769232,137.28182692307692,0,0,0,0
2023-03-29T09:35:30.195Z,200.88453514739228,322,0.00009780949767446145,249.45210597826087,137.3474864130435,0,0,0,0
2023-03-29T09:35:30.247Z,200.9512925170068,326,0.00029768995591439307,249.37643788343559,140.1332917944785,0,0,0,0
2023-03-29T09:35:30.277Z,200.97160997732425,327,0.00020261477038729936,249.62915711009174,139.69170489296636,0,0,0,0
2023-03-29T09:35:30.310Z,201.003537414966,330,0.00036988750798627734,247.5390625,140.87135416666666,0,0,0,0
2023-03-29T09:35:30.343Z,201.0354648526077,329,0.00017366776592098176,247.67087765957447,141.0036569148936,0,0,0,0
2023-03-29T09:35:30.375Z,201.0702947845805,334,0.00011410391016397625,247.29037238023952,141.61957335329342,0,0,0,0
2023-03-29T09:35:30.413Z,201.10222222222222,329,0.00005404127296060324,247.21941489361703,141.5904255319149,0,0,0,0
2023-03-29T09:35:30.444Z,201.14285714285714,329,0.00005404127296060324,247.21941489361703,141.5904255319149,0,0,0,0
2023-03-29T09:35:30.509Z,201.21832199546486,335,0.00011479919339763,246.70909514925373,142.46688432835822,0,0,0,0
2023-03-29T09:35:30.542Z,201.25024943310657,334,0.00007206400186987594,247.63037986526945,141.79827844311376,0,0,0,0
2023-03-29T09:35:30.573Z,201.28507936507935,335,0.0003052355023100972,247.5690298507463,141.7737406716418,0,0,0,0
2023-03-29T09:35:30.627Z,201.3257142857143,334,0.0013996987836435437,248.46107784431138,140.2997754491018,0,0,0,0
2023-03-29T09:35:30.671Z,201.36925170068028,332,0.00011183230526512489,248.6269295933735,141.51115399096386,0,0,0,0
2023-03-29T09:35:30.717Z,201.4331065759637,325,0.0002145517646567896,248.5372596153846,141.35216346153845,0,0,0,0
2023-03-29T09:35:30.761Z,201.47664399092972,333,0.00012738876102957875,247.81855292792793,141.91047297297297,0,0,0,0
2023-03-29T09:35:30.790Z,201.4853514739229,330,0.00010734760871855542,247.86510416666667,141.86510416666667,0,0,0,0
2023-03-29T09:35:30.819Z,201.53759637188207,323,0.00003636097244452685,248.3203366873065,142.67792182662538,0,0,0,0
2023-03-29T09:35:30.854Z,201.54630385487528,321,0.00010184707934968174,248.32608060747663,142.5165011682243,0,0,0,0
2023-03-29T09:35:30.914Z,201.6130612244898,326,0.00031332368962466717,247.62356211656441,142.2877204754601,0,0,0,0
2023-03-29T09:35:30.971Z,201.67981859410432,316,0.00015977145812939852,247.49362143987344,142.82619659810126,0,0,0,0
